Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
NASOQ-Fixed,arma1_arma0,19158,338718,0,0,156,3744,8,0.001,0,0,1e-15,1e-09,1,56,0.995098,44,3.84316e-10,4.25453e-07,-1613.63,1.96553e-10,-1613.63,2.1684e-19,3.90978e-11,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma10,19158,338718,0,0,123,2952,8,0.001,0,0,1e-15,1e-09,1,19,0.595474,17,2.52813e-10,2.1321e-07,-1552.36,3.38434e-11,-1552.36,4.33681e-19,2.26895e-11,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma11,19158,338718,0,0,174,4176,8,0.001,0,0,1e-15,1e-09,1,39,0.686954,31,1.14269e-10,2.11271e-05,-1547,5.66657e-11,-1547,0,2.09396e-11,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma12,19158,338718,0,0,180,4320,8,0.001,0,0,1e-15,1e-09,1,41,0.733878,33,1.95265e-09,4.49096e-05,-1542.27,-8.44176e-09,-1542.27,0,5.43884e-09,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma13,19158,338718,0,0,102,2448,8,0.001,0,0,1e-15,1e-09,1,40,0.816671,34,9.01697e-10,1.33227e-14,-1538.5,-1.13209e-08,-1538.5,0,7.97645e-09,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma14,19158,338718,0,0,129,3096,8,0.001,0,0,1e-15,1e-09,1,41,1.26707,35,3.16561e-10,2.99995e-05,-1530.67,-3.52038e-09,-1530.67,0,1.90961e-09,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma15,19158,338718,0,0,87,2088,8,0.001,0,0,1e-15,1e-09,1,32,0.609574,28,2.12595e-10,6.0584e-05,-1528.78,-2.27085e-09,-1528.78,0,1.24113e-09,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma1,19158,338718,0,0,165,3960,8,0.001,0,0,1e-15,1e-09,1,45,1.10587,35,9.22996e-05,4.57613e-07,-1597.66,1.56523e-10,-1597.66,0,4.15435e-11,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma2,19158,338718,0,0,156,3744,8,0.001,0,0,1e-15,1e-09,1,28,0.611174,26,3.74934e-10,2.04703e-07,-1588.2,2.37093e-10,-1588.2,0,1.12709e-10,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma3,19158,338718,0,0,138,3312,8,0.001,0,0,1e-15,1e-09,1,24,0.73568,22,5.55925e-10,1.69022e-07,-1583.04,1.91743e-10,-1583.04,0,1.2075e-10,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma4,19158,338718,0,0,186,4464,8,0.001,0,0,1e-15,1e-09,1,34,0.829127,26,7.44299e-10,6.42793e-07,-1578.16,7.69294e-11,-1578.16,0,3.34158e-11,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma5,19158,338718,0,0,186,4464,8,0.001,0,0,1e-15,1e-09,1,35,0.970772,33,3.5167e-10,1.00464e-05,-1573.35,2.17002e-10,-1573.35,0,1.46296e-10,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma6,19158,338718,0,0,132,3168,8,0.001,0,0,1e-15,1e-09,1,28,0.700776,22,2.96136e-10,3.13851e-06,-1569.38,1.36416e-10,-1569.38,0,1.35022e-10,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma7,19158,338718,0,0,144,3456,8,0.001,0,0,1e-15,1e-09,1,28,0.699651,26,4.94284e-10,1.15093e-05,-1563.42,1.39445e-10,-1563.42,0,1.0076e-10,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma8,19158,338718,0,0,87,2088,8,0.001,0,0,1e-15,1e-09,1,22,0.479372,20,2.86634e-10,3.26822e-05,-1559.32,1.24803e-10,-1559.32,0,1.03921e-10,contact simulation,computer graphics,
NASOQ-Fixed,arma1_arma9,19158,338718,0,0,57,1368,8,0.001,0,0,1e-15,1e-09,1,14,0.474095,14,9.41853e-11,3.15515e-08,-1557.02,2.51287e-11,-1557.02,0,2.39674e-11,contact simulation,computer graphics,
